=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.01.22 17:18:31 =~=~=~=~=~=~=~=~=~=~=~=,,,,
Adafruit DS3502 Test,,,,
Couldn't find DS3502 chip,,,,
Found DS3502 chip,,,,
time, Feed (mm/min), Wind (m/min), diameter (um), predicted diameter (um)
619,0.95,2.47,684.26,392.2
619.2,0.94,2.46,694.04,391.34
619.4,0.95,2.48,674.49,391.14
619.6,0.95,2.51,694.04,389.04
619.8,0.95,2.47,684.26,392.2
620,0.95,2.52,684.26,388
620.2,0.93,2.5,684.26,386.24
620.4,0.95,2.5,684.26,390.09
620.6,0.95,2.54,674.49,386.98
620.8,0.96,2.52,645.16,389.9
621,0.96,2.4,586.51,399.58
621.2,0.94,2.47,576.74,390.27
621.4,0.94,2.43,527.86,393.49
621.6,0.97,2.51,508.31,392.84
621.8,0.95,2.5,469.21,390.09
622,0.96,2.51,478.98,390.94
622.2,0.96,2.51,439.88,390.94
622.4,0.95,2.48,459.43,391.14
622.6,0.95,2.48,469.21,391.14
622.8,0.96,2.51,469.21,390.94
623,0.97,2.52,488.76,391.79
623.2,0.94,2.5,478.98,388.17
623.4,0.96,2.55,508.31,387.84
623.6,0.95,2.47,498.53,392.2
623.8,0.95,2.48,518.08,391.14
624,0.94,2.5,508.31,388.17
624.2,0.95,2.51,518.08,389.04
624.4,0.96,2.55,508.31,387.84
624.6,0.95,2.54,527.86,386.98
624.8,0.95,2.5,537.63,390.09
625,0.97,2.52,537.63,391.79
625.2,0.95,2.51,527.86,389.04
625.4,0.96,2.59,527.86,384.82
625.6,0.95,2.5,537.63,390.09
625.8,0.95,2.5,566.96,390.09
626,0.94,2.51,576.74,387.13
626.2,0.95,2.51,566.96,389.04
626.4,0.95,2.52,566.96,388
626.6,0.93,2.48,566.96,387.28
626.8,0.95,2.47,586.51,392.2
627,0.95,2.44,586.51,394.35
627.2,0.96,2.51,547.41,390.94
627.4,0.95,2.52,557.18,388
627.6,0.96,2.44,557.18,396.28
627.8,0.94,2.54,537.63,385.08
628,0.96,2.51,547.41,390.94
628.2,0.95,2.47,557.18,392.2
628.4,0.94,2.5,557.18,388.17
628.6,0.94,2.48,566.96,389.22
628.8,0.95,2.51,557.18,389.04
629,0.95,2.52,518.08,388
629.2,0.95,2.51,508.31,389.04
629.4,0.96,2.5,518.08,391.99
629.6,0.96,2.48,498.53,393.05
629.8,0.95,2.44,498.53,394.35
630,0.97,2.56,469.21,388.7
630.2,0.92,2.47,439.88,386.39
630.4,0.95,2.44,430.11,394.35
630.6,0.95,2.58,459.43,383.94
630.8,0.98,2.52,439.88,393.67
631,0.94,2.48,410.56,389.22
631.2,0.96,2.55,420.33,387.84
631.4,0.93,2.46,400.78,389.4
631.6,0.94,2.5,391.01,388.17
631.8,0.94,2.58,400.78,382.06
632,0.95,2.56,400.78,384.95
632.2,0.98,2.59,381.23,388.54
632.4,0.95,2.56,361.68,384.95
632.6,0.96,2.5,371.46,391.99
632.8,0.96,2.48,351.91,393.05
633,0.94,2.43,332.36,393.49
633.2,0.95,2.43,332.36,395.44
633.4,0.97,2.51,342.13,392.84
633.6,0.96,2.5,332.36,391.99
633.8,0.95,2.48,312.81,391.14
634,0.94,2.52,312.81,386.1
634.2,0.96,2.51,322.58,390.94
634.4,0.95,2.48,312.81,391.14
634.6,0.95,2.5,312.81,390.09
634.8,0.95,2.48,303.03,391.14
635,0.96,2.51,303.03,390.94
635.2,0.96,2.52,312.81,389.9
635.4,0.95,2.48,293.26,391.14
635.6,0.94,2.51,293.26,387.13
635.8,0.95,2.51,303.03,389.04
636,0.94,2.48,303.03,389.22
636.2,0.95,2.54,312.81,386.98
636.4,0.96,2.43,293.26,397.37
636.6,0.95,2.55,312.81,385.96
636.8,0.96,2.42,312.81,398.47
637,0.95,2.43,322.58,395.44
637.2,0.94,2.59,312.81,381.06
637.4,0.94,2.56,312.81,383.05
637.6,0.94,2.48,332.36,389.22
637.8,0.94,2.48,342.13,389.22
638,0.95,2.52,322.58,388
638.2,0.95,2.48,332.36,391.14
638.4,0.95,2.51,312.81,389.04
638.6,0.95,2.48,322.58,391.14
638.8,0.94,2.55,332.36,384.06
639,0.95,2.55,342.13,385.96
639.2,0.95,2.44,351.91,394.35
639.4,0.95,2.5,361.68,390.09
639.6,0.95,2.51,361.68,389.04
639.8,0.96,2.5,351.91,391.99
640,0.95,2.52,391.01,388
640.2,0.95,2.52,351.91,388
640.4,0.95,2.52,361.68,388
640.6,0.95,2.54,381.23,386.98
640.8,0.95,2.5,381.23,390.09
641,0.98,2.51,391.01,394.72
641.2,0.96,2.55,391.01,387.84
641.4,0.96,2.54,400.78,388.87
641.6,0.97,2.52,420.33,391.79
641.8,0.93,2.48,381.23,387.28
642,0.95,2.5,391.01,390.09
642.2,0.96,2.52,400.78,389.9
642.4,0.97,2.55,420.33,389.72
642.6,0.95,2.48,400.78,391.14
642.8,0.96,2.54,449.66,388.87
643,0.95,2.51,439.88,389.04
643.2,0.94,2.48,410.56,389.22
643.4,0.95,2.5,439.88,390.09
643.6,0.96,2.51,449.66,390.94
643.8,0.95,2.47,430.11,392.2
644,0.95,2.5,439.88,390.09
644.2,0.94,2.52,439.88,386.1
644.4,0.95,2.51,459.43,389.04
644.6,0.93,2.51,430.11,385.21
644.8,0.95,2.52,439.88,388
645,0.95,2.56,469.21,384.95
645.2,0.96,2.52,459.43,389.9
645.4,0.95,2.5,449.66,390.09
645.6,0.94,2.51,430.11,387.13
645.8,0.95,2.51,400.78,389.04
646,0.93,2.52,420.33,384.18
646.2,0.96,2.54,430.11,388.87
646.4,0.95,2.52,420.33,388
646.6,0.94,2.47,449.66,390.27
646.8,0.95,2.47,439.88,392.2
647,0.95,2.5,430.11,390.09
647.2,0.96,2.51,430.11,390.94
647.4,0.94,2.48,400.78,389.22
647.6,0.96,2.5,459.43,391.99
647.8,0.94,2.43,459.43,393.49
648,0.95,2.47,459.43,392.2
648.2,0.96,2.58,459.43,385.82
648.4,0.94,2.51,439.88,387.13
648.6,0.93,2.42,439.88,392.63
648.8,0.97,2.5,439.88,393.89
649,0.96,2.5,439.88,391.99
649.2,0.96,2.51,410.56,390.94
649.4,0.94,2.47,449.66,390.27
649.6,0.95,2.48,439.88,391.14
649.8,0.95,2.48,459.43,391.14
650,0.92,2.46,430.11,387.44
650.2,0.96,2.48,449.66,393.05
650.4,0.96,2.48,439.88,393.05
650.6,0.96,2.52,439.88,389.9
650.8,0.95,2.52,439.88,388
651,0.95,2.51,430.11,389.04
651.2,0.94,2.54,459.43,385.08
651.4,0.95,2.46,459.43,393.27
651.6,0.96,2.48,430.11,393.05
651.8,0.96,2.51,430.11,390.94
652,0.94,2.55,430.11,384.06
652.2,0.96,2.48,439.88,393.05
652.4,0.94,2.5,420.33,388.17
652.6,0.98,2.52,420.33,393.67
652.8,0.93,2.54,449.66,383.16
653,0.95,2.52,420.33,388
653.2,0.94,2.51,430.11,387.13
653.4,0.97,2.4,430.11,401.52
653.6,0.95,2.51,439.88,389.04
653.8,0.95,2.56,420.33,384.95
654,0.95,2.51,439.88,389.04
654.2,0.95,2.5,439.88,390.09
654.4,0.96,2.5,410.56,391.99
654.6,0.95,2.5,439.88,390.09
654.8,0.96,2.52,430.11,389.9
655,0.95,2.48,430.11,391.14
655.2,0.94,2.58,439.88,382.06
655.4,0.96,2.48,430.11,393.05
655.6,0.95,2.5,439.88,390.09
655.8,0.95,2.52,420.33,388
656,0.97,2.54,430.11,390.75
656.2,0.92,2.42,410.56,390.66
656.4,0.93,2.5,420.33,386.24
656.6,0.95,2.54,400.78,386.98
656.8,0.96,2.54,410.56,388.87
657,0.96,2.54,420.33,388.87
657.2,0.94,2.51,410.56,387.13
657.4,0.95,2.46,420.33,393.27
657.6,0.95,2.44,391.01,394.35
657.8,0.94,2.51,420.33,387.13
658,0.95,2.47,391.01,392.2
658.2,0.96,2.51,420.33,390.94
658.4,0.96,2.48,400.78,393.05
658.6,0.95,2.48,391.01,391.14
658.8,0.93,2.48,361.68,387.28
659,0.94,2.5,371.46,388.17
659.2,0.96,2.5,351.91,391.99
659.4,0.95,2.56,361.68,384.95
659.6,0.97,2.52,351.91,391.79
659.8,0.95,2.51,361.68,389.04
660,0.96,2.55,361.68,387.84
660.2,0.96,2.51,351.91,390.94
660.4,0.94,2.48,342.13,389.22
660.6,0.95,2.52,342.13,388
660.8,0.95,2.48,361.68,391.14
661,0.95,2.5,351.91,390.09
661.2,0.94,2.51,371.46,387.13
661.4,0.96,2.48,391.01,393.05
661.6,0.95,2.51,381.23,389.04
661.8,0.95,2.52,391.01,388
662,0.94,2.51,391.01,387.13
662.2,0.94,2.47,430.11,390.27
662.4,0.94,2.48,391.01,389.22
662.6,0.96,2.51,420.33,390.94
662.8,0.95,2.51,430.11,389.04
663,0.96,2.44,391.01,396.28
663.2,0.96,2.43,391.01,397.37
663.4,0.95,2.5,430.11,390.09
663.6,0.96,2.5,410.56,391.99
663.8,0.96,2.46,400.78,395.19
664,0.96,2.52,391.01,389.9
664.2,0.98,2.52,410.56,393.67
664.4,0.94,2.5,400.78,388.17
664.6,0.96,2.48,420.33,393.05
664.8,0.96,2.52,400.78,389.9
665,0.92,2.48,430.11,385.34
665.2,0.94,2.56,420.33,383.05
665.4,0.94,2.5,439.88,388.17
665.6,0.94,2.48,478.98,389.22
665.8,0.96,2.52,459.43,389.9
666,0.95,2.51,508.31,389.04
666.2,0.96,2.51,478.98,390.94
666.4,0.94,2.48,478.98,389.22
666.6,0.95,2.42,459.43,396.53
666.8,0.94,2.47,449.66,390.27
667,0.96,2.5,488.76,391.99
667.2,0.96,2.47,469.21,394.12
667.4,0.94,2.48,469.21,389.22
667.6,0.95,2.59,469.21,382.95
667.8,0.95,2.48,439.88,391.14
668,0.96,2.55,478.98,387.84
668.2,0.94,2.44,439.88,392.41
668.4,0.96,2.43,449.66,397.37
668.6,0.97,2.54,469.21,390.75
668.8,0.96,2.52,469.21,389.9
669,0.97,2.56,478.98,388.7
669.2,0.96,2.46,449.66,395.19
669.4,0.97,2.51,459.43,392.84
669.6,0.94,2.5,430.11,388.17
669.8,0.94,2.5,439.88,388.17
670,0.96,2.47,430.11,394.12
670.2,0.96,2.5,439.88,391.99
670.4,0.96,2.51,449.66,390.94
670.6,0.96,2.47,430.11,394.12
670.8,0.94,2.5,430.11,388.17
671,0.95,2.51,449.66,389.04
671.2,0.94,2.47,439.88,390.27
671.4,0.92,2.46,430.11,387.44
671.6,0.95,2.58,469.21,383.94
671.8,0.93,2.47,449.66,388.34
672,0.96,2.47,439.88,394.12
672.2,0.94,2.51,459.43,387.13
672.4,0.96,2.48,459.43,393.05
672.6,0.96,2.47,449.66,394.12
672.8,0.95,2.48,478.98,391.14
673,0.95,2.55,478.98,385.96
673.2,0.94,2.48,459.43,389.22
673.4,0.96,2.52,459.43,389.9
673.6,0.96,2.46,439.88,395.19
673.8,0.95,2.5,439.88,390.09
674,0.94,2.51,439.88,387.13
674.2,0.93,2.48,469.21,387.28
674.4,0.94,2.52,478.98,386.1
674.6,0.96,2.51,498.53,390.94
674.8,0.96,2.52,518.08,389.9
675,0.96,2.48,508.31,393.05
675.2,0.96,2.48,498.53,393.05
675.4,0.96,2.54,518.08,388.87
675.6,0.93,2.48,527.86,387.28
675.8,0.94,2.51,557.18,387.13
676,0.95,2.5,596.29,390.09
676.2,0.96,2.52,635.39,389.9
676.4,0.96,2.5,625.61,391.99
676.6,0.95,2.51,674.49,389.04
676.8,0.93,2.58,723.36,380.16
677,0.94,2.51,801.56,387.13
677.2,0.93,2.5,830.89,386.24
677.4,0.95,2.5,899.32,390.09
677.6,0.95,2.48,1026.39,391.14
677.8,0.94,2.48,1173.02,389.22
678,0.96,2.46,1348.97,395.19
678.2,0.95,2.52,1407.62,388
678.4,0.94,2.5,1378.3,388.17
678.6,0.95,2.47,1309.87,392.2
678.8,0.95,2.51,1221.9,389.04
679,0.96,2.58,1153.47,385.82
679.2,0.96,2.51,1036.17,390.94
679.4,0.95,2.52,997.07,388
679.6,0.94,2.47,938.42,390.27
679.8,0.95,2.52,899.32,388
680,0.96,2.51,860.21,390.94
680.2,0.95,2.5,840.66,390.09
680.4,0.95,2.51,840.66,389.04
680.6,0.96,2.51,811.34,390.94
680.8,0.93,2.51,801.56,385.21
681,0.93,2.48,791.79,387.28
681.2,0.95,2.47,772.24,392.2
681.4,0.94,2.48,791.79,389.22
681.6,0.96,2.5,782.01,391.99
681.8,0.96,2.48,791.79,393.05
682,0.96,2.52,762.46,389.9
682.2,0.97,2.52,791.79,391.79
682.4,0.95,2.51,752.69,389.04
682.6,0.95,2.52,664.71,388
682.8,0.93,2.48,654.94,387.28
683,0.95,2.52,674.49,388
683.2,0.95,2.52,635.39,388
683.4,0.95,2.51,654.94,389.04
683.6,0.95,2.51,615.84,389.04
683.8,0.94,2.51,596.29,387.13
684,0.95,2.47,586.51,392.2
684.2,0.94,2.5,566.96,388.17
684.4,0.96,2.51,547.41,390.94
684.6,0.95,2.5,527.86,390.09
684.8,0.96,2.43,537.63,397.37
685,0.96,2.55,527.86,387.84
685.2,0.94,2.5,518.08,388.17
685.4,0.95,2.52,527.86,388
685.6,0.95,2.48,518.08,391.14
685.8,0.94,2.51,498.53,387.13
686,0.95,2.48,508.31,391.14
686.2,0.96,2.52,537.63,389.9
686.4,0.96,2.52,518.08,389.9
686.6,0.95,2.51,537.63,389.04
686.8,0.95,2.44,547.41,394.35
687,0.93,2.54,537.63,383.16
687.2,0.95,2.54,537.63,386.98
687.4,0.95,2.48,537.63,391.14
687.6,0.96,2.55,527.86,387.84
687.8,0.95,2.43,537.63,395.44
688,0.95,2.52,518.08,388
688.2,0.96,2.55,527.86,387.84
688.4,0.92,2.48,518.08,385.34
688.6,0.94,2.47,508.31,390.27
688.8,0.95,2.5,508.31,390.09
689,0.97,2.52,498.53,391.79
689.2,0.97,2.51,498.53,392.84
689.4,0.96,2.6,498.53,383.83
689.6,0.95,2.5,478.98,390.09
689.8,0.98,2.51,498.53,394.72
690,0.94,2.44,488.76,392.41
690.2,0.94,2.48,478.98,389.22
690.4,0.97,2.48,478.98,394.95
690.6,0.98,2.55,478.98,391.59
690.8,0.94,2.51,478.98,387.13
691,0.97,2.52,449.66,391.79
691.2,0.95,2.52,469.21,388
691.4,0.94,2.52,439.88,386.1
691.6,0.94,2.48,449.66,389.22
691.8,0.93,2.47,410.56,388.34
692,0.97,2.51,420.33,392.84
692.2,0.96,2.5,410.56,391.99
692.4,0.95,2.48,430.11,391.14
692.6,0.97,2.55,439.88,389.72
692.8,0.97,2.52,400.78,391.79
693,0.94,2.55,439.88,384.06
693.2,0.95,2.51,430.11,389.04
693.4,0.97,2.46,400.78,397.11
693.6,0.96,2.52,410.56,389.9
693.8,0.95,2.47,420.33,392.2
694,0.95,2.51,400.78,389.04
694.2,0.96,2.54,430.11,388.87
694.4,0.94,2.5,400.78,388.17
694.6,0.95,2.54,381.23,386.98
694.8,0.94,2.51,391.01,387.13
695,0.95,2.5,400.78,390.09
695.2,0.96,2.55,400.78,387.84
695.4,0.95,2.5,391.01,390.09
695.6,0.94,2.52,410.56,386.1
695.8,0.95,2.44,381.23,394.35
696,0.96,2.51,351.91,390.94
696.2,0.95,2.4,371.46,397.64
696.4,0.95,2.51,342.13,389.04
696.6,0.95,2.51,361.68,389.04
696.8,0.96,2.62,371.46,382.84
697,0.93,2.42,361.68,392.63
697.2,0.95,2.5,361.68,390.09
697.4,0.95,2.52,371.46,388
697.6,0.95,2.51,391.01,389.04
697.8,0.96,2.46,400.78,395.19
698,0.96,2.5,400.78,391.99
698.2,0.96,2.5,400.78,391.99
698.4,0.95,2.42,391.01,396.53
698.6,0.96,2.52,391.01,389.9
698.8,0.94,2.54,381.23,385.08
699,0.97,2.44,342.13,398.2
699.2,0.95,2.55,322.58,385.96
699.4,0.97,2.55,322.58,389.72
699.6,0.95,2.56,312.81,384.95
699.8,0.95,2.48,293.26,391.14
700,0.95,2.52,263.93,388
700.2,0.92,2.47,263.93,386.39
700.4,0.94,2.51,263.93,387.13
700.6,0.95,2.5,283.48,390.09
700.8,0.96,2.5,283.48,391.99
701,0.96,2.58,293.26,385.82
701.2,0.96,2.48,283.48,393.05
701.4,0.96,2.51,263.93,390.94
701.6,0.94,2.5,273.7,388.17
701.8,0.94,2.47,293.26,390.27
702,0.94,2.44,312.81,392.41
702.2,0.96,2.5,342.13,391.99
702.4,0.95,2.51,351.91,389.04
702.6,0.94,2.47,361.68,390.27
702.8,0.96,2.51,371.46,390.94
703,0.97,2.52,391.01,391.79
703.2,0.96,2.48,381.23,393.05
703.4,0.93,2.46,381.23,389.4
703.6,0.95,2.5,371.46,390.09
703.8,0.95,2.54,381.23,386.98
704,0.95,2.5,371.46,390.09
704.2,0.96,2.46,381.23,395.19
704.4,0.95,2.52,361.68,388
704.6,0.95,2.48,342.13,391.14
704.8,0.94,2.43,351.91,393.49
705,0.94,2.47,312.81,390.27
705.2,0.96,2.51,332.36,390.94
705.4,0.94,2.46,312.81,391.34
705.6,0.95,2.44,342.13,394.35
705.8,0.95,2.5,322.58,390.09
706,0.96,2.46,303.03,395.19
706.2,0.96,2.47,322.58,394.12
706.4,0.95,2.51,351.91,389.04
706.6,0.93,2.43,332.36,391.54
706.8,0.94,2.54,342.13,385.08
707,0.95,2.5,342.13,390.09
707.2,0.95,2.48,351.91,391.14
707.4,0.97,2.55,332.36,389.72
707.6,0.95,2.5,351.91,390.09
707.8,0.95,2.51,332.36,389.04
708,0.96,2.5,303.03,391.99
708.2,0.94,2.47,244.38,390.27
708.4,0.95,2.54,293.26,386.98
708.6,0.96,2.51,332.36,390.94
708.8,0.95,2.47,332.36,392.2
709,0.95,2.46,361.68,393.27
709.2,0.95,2.5,400.78,390.09
709.4,0.96,2.48,351.91,393.05
709.6,0.95,2.5,400.78,390.09
709.8,0.97,2.48,391.01,394.95
710,0.95,2.52,391.01,388
710.2,0.95,2.51,410.56,389.04
710.4,0.95,2.48,400.78,391.14
710.6,0.95,2.48,410.56,391.14
710.8,0.96,2.5,391.01,391.99
711,0.96,2.52,371.46,389.9
711.2,0.96,2.52,361.68,389.9
711.4,0.96,2.4,361.68,399.58
711.6,0.96,2.47,332.36,394.12
711.8,0.94,2.47,293.26,390.27
712,0.95,2.51,332.36,389.04
712.2,0.96,2.48,351.91,393.05
712.4,0.96,2.52,361.68,389.9
712.6,0.95,2.59,400.78,382.95
712.8,0.96,2.52,420.33,389.9
713,0.94,2.51,449.66,387.13
713.2,0.93,2.46,469.21,389.4
713.4,0.96,2.54,498.53,388.87
713.6,0.96,2.52,498.53,389.9
713.8,0.98,2.52,527.86,393.67
714,0.96,2.52,537.63,389.9
714.2,0.95,2.51,537.63,389.04
714.4,0.94,2.48,527.86,389.22
714.6,0.93,2.48,527.86,387.28
714.8,0.93,2.52,547.41,384.18
715,0.95,2.56,537.63,384.95
715.2,0.96,2.52,518.08,389.9
715.4,0.96,2.52,518.08,389.9
715.6,0.95,2.5,518.08,390.09
715.8,0.95,2.48,508.31,391.14
716,0.95,2.5,527.86,390.09
716.2,0.96,2.48,527.86,393.05
716.4,0.95,2.55,518.08,385.96
716.6,0.94,2.5,518.08,388.17
716.8,0.96,2.47,498.53,394.12
717,0.96,2.48,498.53,393.05
717.2,0.95,2.5,478.98,390.09
717.4,0.96,2.54,488.76,388.87
717.6,0.95,2.5,469.21,390.09
717.8,0.95,2.5,449.66,390.09
718,0.94,2.52,430.11,386.1
718.2,0.96,2.52,430.11,389.9
718.4,0.95,2.51,420.33,389.04
718.6,0.95,2.42,410.56,396.53
718.8,0.95,2.51,400.78,389.04
719,0.95,2.48,391.01,391.14
719.2,0.96,2.56,400.78,386.83
719.4,0.94,2.48,361.68,389.22
719.6,0.95,2.51,351.91,389.04
719.8,0.97,2.48,361.68,394.95
720,0.96,2.51,420.33,390.94
720.2,0.95,2.51,420.33,389.04
720.4,0.96,2.5,459.43,391.99
720.6,0.95,2.51,430.11,389.04
720.8,0.95,2.5,430.11,390.09
721,0.95,2.5,410.56,390.09
721.2,0.95,2.51,400.78,389.04
721.4,0.94,2.51,400.78,387.13
721.6,0.96,2.51,381.23,390.94
721.8,0.95,2.51,351.91,389.04
722,0.95,2.54,342.13,386.98
722.2,0.94,2.47,342.13,390.27
722.4,0.95,2.5,361.68,390.09
722.6,0.94,2.5,342.13,388.17
722.8,0.96,2.52,371.46,389.9
723,0.96,2.55,371.46,387.84
723.2,0.95,2.46,381.23,393.27
723.4,0.98,2.52,410.56,393.67
723.6,0.94,2.56,439.88,383.05
723.8,0.97,2.5,420.33,393.89
724,0.96,2.52,410.56,389.9
724.2,0.95,2.51,420.33,389.04
724.4,0.96,2.51,410.56,390.94
724.6,0.96,2.5,351.91,391.99
724.8,0.95,2.48,371.46,391.14
725,0.94,2.6,342.13,380.08
725.2,0.95,2.52,351.91,388
725.4,0.97,2.52,342.13,391.79
725.6,0.95,2.47,322.58,392.2
725.8,0.96,2.54,332.36,388.87
726,0.95,2.47,332.36,392.2
726.2,0.95,2.44,342.13,394.35
726.4,0.95,2.5,342.13,390.09
726.6,0.96,2.55,351.91,387.84
726.8,0.95,2.48,361.68,391.14
727,0.94,2.48,361.68,389.22
727.2,0.95,2.5,342.13,390.09
727.4,0.96,2.51,361.68,390.94
727.6,0.97,2.52,381.23,391.79
727.8,0.96,2.48,361.68,393.05
728,0.97,2.54,381.23,390.75
728.2,0.95,2.51,342.13,389.04
728.4,0.94,2.52,361.68,386.1
728.6,0.93,2.51,381.23,385.21
728.8,0.94,2.5,371.46,388.17
729,0.97,2.48,361.68,394.95
729.2,0.96,2.5,381.23,391.99
729.4,0.96,2.48,391.01,393.05
729.6,0.96,2.5,381.23,391.99
729.8,0.96,2.51,361.68,390.94
730,0.95,2.5,312.81,390.09
730.2,0.96,2.48,342.13,393.05
730.4,0.93,2.47,322.58,388.34
730.6,0.96,2.51,342.13,390.94
730.8,0.94,2.46,322.58,391.34
731,0.96,2.5,351.91,391.99
731.2,0.96,2.51,322.58,390.94
731.4,0.98,2.51,342.13,394.72
731.6,0.94,2.51,322.58,387.13
731.8,0.94,2.51,351.91,387.13
732,0.94,2.5,332.36,388.17
732.2,0.95,2.44,342.13,394.35
732.4,0.96,2.51,381.23,390.94
732.6,0.98,2.5,371.46,395.78
732.8,0.96,2.52,351.91,389.9
733,0.96,2.5,342.13,391.99
733.2,0.96,2.5,342.13,391.99
733.4,0.97,2.5,322.58,393.89
733.6,0.95,2.46,351.91,393.27
733.8,0.97,2.54,351.91,390.75
734,0.97,2.47,381.23,396.03
734.2,0.97,2.54,351.91,390.75
734.4,0.96,2.56,381.23,386.83
734.6,0.94,2.46,351.91,391.34
734.8,0.93,2.46,332.36,389.4
735,0.94,2.48,342.13,389.22
735.2,0.94,2.48,371.46,389.22
735.4,0.95,2.51,332.36,389.04
735.6,0.95,2.51,351.91,389.04
735.8,0.96,2.56,332.36,386.83
736,0.95,2.48,351.91,391.14
736.2,0.94,2.48,342.13,389.22
736.4,0.94,2.47,351.91,390.27
736.6,0.96,2.51,371.46,390.94
736.8,0.95,2.55,351.91,385.96
737,0.97,2.5,332.36,393.89
737.2,0.96,2.5,322.58,391.99
737.4,0.96,2.48,332.36,393.05
737.6,0.95,2.47,342.13,392.2
737.8,0.95,2.48,312.81,391.14
738,0.95,2.59,342.13,382.95
738.2,0.94,2.44,332.36,392.41
738.4,0.97,2.52,371.46,391.79
738.6,0.96,2.47,332.36,394.12
738.8,0.96,2.44,361.68,396.28
739,0.93,2.48,361.68,387.28
739.2,0.96,2.52,391.01,389.9
739.4,0.97,2.5,361.68,393.89
739.6,0.96,2.48,361.68,393.05
739.8,0.93,2.54,351.91,383.16
740,0.95,2.48,371.46,391.14
740.2,0.97,2.52,391.01,391.79
740.4,0.96,2.52,381.23,389.9
740.6,0.95,2.48,371.46,391.14
740.8,0.95,2.51,371.46,389.04
741,0.94,2.56,381.23,383.05
741.2,0.95,2.51,361.68,389.04
741.4,0.95,2.5,420.33,390.09
741.6,0.96,2.5,400.78,391.99
741.8,0.97,2.54,371.46,390.75
742,0.95,2.51,381.23,389.04
742.2,0.95,2.5,342.13,390.09
742.4,0.96,2.52,332.36,389.9
742.6,0.95,2.51,332.36,389.04
742.8,0.94,2.44,342.13,392.41
743,0.96,2.5,361.68,391.99
743.2,0.96,2.51,322.58,390.94
743.4,0.95,2.52,351.91,388
743.6,0.94,2.5,381.23,388.17
743.8,0.94,2.54,351.91,385.08
744,0.95,2.58,371.46,383.94
744.2,0.96,2.52,361.68,389.9
744.4,0.94,2.55,381.23,384.06
744.6,0.95,2.43,381.23,395.44
744.8,0.97,2.44,371.46,398.2
745,0.97,2.52,381.23,391.79
745.2,0.94,2.47,361.68,390.27
745.4,0.97,2.48,400.78,394.95
745.6,0.96,2.5,391.01,391.99
745.8,0.95,2.5,400.78,390.09
746,0.95,2.44,400.78,394.35
746.2,0.94,2.58,410.56,382.06
746.4,0.96,2.47,410.56,394.12
746.6,0.97,2.51,430.11,392.84
746.8,0.94,2.48,420.33,389.22
747,0.95,2.5,410.56,390.09
747.2,0.94,2.47,400.78,390.27
747.4,0.96,2.55,400.78,387.84
747.6,0.96,2.46,400.78,395.19
747.8,0.96,2.46,400.78,395.19
748,0.94,2.52,420.33,386.1
748.2,0.95,2.48,420.33,391.14
748.4,0.94,2.47,420.33,390.27
748.6,0.95,2.5,430.11,390.09
748.8,0.96,2.56,391.01,386.83
749,0.96,2.48,391.01,393.05
749.2,0.96,2.4,371.46,399.58
749.4,0.95,2.44,381.23,394.35
749.6,0.94,2.48,371.46,389.22
749.8,0.97,2.5,361.68,393.89
750,0.96,2.5,332.36,391.99
750.2,0.96,2.52,342.13,389.9
750.4,0.95,2.48,351.91,391.14
750.6,0.96,2.54,381.23,388.87
750.8,0.94,2.56,351.91,383.05
751,0.94,2.5,361.68,388.17
751.2,0.94,2.48,371.46,389.22
751.4,0.95,2.47,342.13,392.2
751.6,0.96,2.47,332.36,394.12
751.8,0.96,2.44,342.13,396.28
752,0.94,2.55,342.13,384.06
752.2,0.95,2.5,322.58,390.09
752.4,0.96,2.51,332.36,390.94
752.6,0.95,2.48,303.03,391.14
752.8,0.97,2.48,322.58,394.95
753,0.94,2.48,312.81,389.22
753.2,0.95,2.51,322.58,389.04
753.4,0.93,2.51,303.03,385.21
753.6,0.95,2.5,312.81,390.09
753.8,0.95,2.55,332.36,385.96
754,0.95,2.51,342.13,389.04
754.2,0.95,2.48,332.36,391.14
754.4,0.96,2.51,342.13,390.94
754.6,0.94,2.48,312.81,389.22
754.8,0.95,2.51,332.36,389.04
755,0.96,2.44,332.36,396.28
755.2,0.95,2.43,322.58,395.44
755.4,0.95,2.51,361.68,389.04
755.6,0.95,2.5,342.13,390.09
755.8,0.96,2.51,351.91,390.94
756,0.94,2.48,342.13,389.22
756.2,0.95,2.51,342.13,389.04
756.4,0.93,2.47,322.58,388.34
756.6,0.95,2.5,312.81,390.09
756.8,0.95,2.48,361.68,391.14
757,0.94,2.51,322.58,387.13
757.2,0.95,2.55,322.58,385.96
757.4,0.95,2.48,312.81,391.14
757.6,0.94,2.5,322.58,388.17
757.8,0.97,2.43,303.03,399.29
758,0.96,2.51,303.03,390.94
758.2,0.95,2.48,312.81,391.14
758.4,0.96,2.5,303.03,391.99
758.6,0.94,2.6,322.58,380.08
758.8,0.95,2.5,293.26,390.09
759,0.95,2.51,312.81,389.04
759.2,0.96,2.5,312.81,391.99
759.4,0.95,2.48,342.13,391.14
759.6,0.98,2.56,351.91,390.57
759.8,0.93,2.48,322.58,387.28
760,0.95,2.48,332.36,391.14
760.2,0.96,2.5,361.68,391.99
760.4,0.95,2.5,351.91,390.09
760.6,0.95,2.5,351.91,390.09
